Категория;Товар;Цена;Адрес;Видим;Рекомендуемый;Бренд;Вариант;"Старая цена";Артикул;Склад;"Заголовок страницы";"Ключевые слова";"Описание страницы";Аннотация;Описание;Изображения;"Дополнительная информация по товару";Возраст;Порода;Размер;Вкус;"Особые серии"
"Кошки/Наполнители, Кошки/Наполнители/Комкующийся";"Comfy Benta Cornelius Комкующийся кукурузный наполнитель с ароматом трав";17.95;comfy-benta-cornelius-komkuyuschijsya-kukuruznyj-napolnitel-s-aromatom-trav;1;;;"4,43кг (7л)";;5905546318945;12;"Comfy Benta Cornelius Комкующийся кукурузный наполнитель с ароматом трав";"Наполнитель Comfy Benta Cornelius комкующийся кукурузный 4,43кг (7л) Аромат трав";;;"<h3 class=""item_detailed_descr_title pc_title24"">Описание товара</h3><div class=""item_detailed_descr_text""><p></p><p><span><b>Comfy Benta Cornelius</b>&nbsp;- растительный наполнитель на основе кукурузы с ароматом трав.</span><br /><span></span><br /><span>Наполнитель комкующийся, гранулы образуют плотные комочки, которые легко извлекаются из лотка.</span><br /><span></span><br /><span><b>Преимущества:&nbsp;</b></span></p><ul><li><span>Идеально впитывает влагу и запахи, обеспечивает комфорт и необходимую гигиену</span></li><li><span>Изготовлен из натурального сырья без химических добавок</span></li><li><span>Безопасен для окружающей среды и животных</span></li><li><span>Можно утилизировать в канализацию небольшими порциями</span></li></ul><span></span><br /><span><b>Объем:</b>&nbsp;7 л.</span><br /><span></span><br /><span>Произведено в Украине.</span></div>";screenshot_8_9.png;"Комкующийся кукурузный наполнитель с ароматом трав";;;;;
"Собаки/Гигиена, Собаки/Гигиена/Уход за лапами";"Влажные салфетки для ухода за лапами для животных";2.99;vlazhnye-salfetki-dlya-uhoda-za-lapami-dlya-zhivotnyh;1;;Погрызухин;;;4603744574194;2;"Влажные салфетки для ухода за лапами для животных";"ПОГРЫЗУХИН  Влажные салфетки для ухода за лапами для животных";;;"<p>Вода деминерализованная, ПЭГ-40 гидрогенизированное касторовое масло, бутиленгликоль, экстракт мяты перечной, глицерин, децилгликозид, метилизотиазолинон, бронопол, метилпарабен, парфюмерная композиция, алое, лимонная кислота</p>";aedbc8a07b96183e753779ab50af8456.jpg;"Влажные салфетки по уходу за лапами для животных. Убивают 99.9% бактерий.";;;;;
"новые товары";"34132 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, синяя 5м";69.95;34132-povodok-ruletka-flexi-black-design-lremen-sinyaya-5m;0;;;;;4000498034132;0;"34132 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, синяя 5м";"34132 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, синяя 5м";;;;;;;;;;
"новые товары";"34101 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, серая 5м";69.95;34101-povodok-ruletka-flexi-black-design-lremen-seraya-5m;0;;;;;4000498034101;0;"34101 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, серая 5м";"34101 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, серая 5м";;;;;;;;;;
"новые товары";"33333 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),трос, голубая 5м";39.95;33333-povodok-ruletka-flexi-black-design-stros-golubaya-5m;0;;;;;4000498033333;0;"33333 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),трос, голубая 5м";"33333 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),трос, голубая 5м";;;;;;;;;;
"новые товары";"РК Ренал Фелин 400г диета д/к почечная недостаточность (вет.)";13.95;rk-renal-felin-400g-dieta-dk-pochechnaya-nedostatochnost-vet;0;;;;;4627166864428;0;"РК Ренал Фелин 400г диета д/к почечная недостаточность (вет.)";"РК Ренал Фелин 400г диета д/к почечная недостаточность (вет.)";;;;;;;;;;
"новые товары";"34125 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, зеленая 5м";69.95;34125-povodok-ruletka-flexi-black-design-lremen-zelenaya-5m;0;;;;;4000498034125;0;"34125 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, зеленая 5м";"34125 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (L),ремень, зеленая 5м";;;;;;;;;;
"новые товары";"34033 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),ремень, голубая 5м";59.95;34033-povodok-ruletka-flexi-black-design-mremen-golubaya-5m;0;;;;;4000498034033;0;"34033 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),ремень, голубая 5м";"34033 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),ремень, голубая 5м";;;;;;;;;;
"новые товары";"33920 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),ремень, зеленая 5м";49.95;33920-povodok-ruletka-flexi-black-design-sremen-zelenaya-5m;0;;;;;4000498033920;0;"33920 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),ремень, зеленая 5м";"33920 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (S),ремень, зеленая 5м";;;;;;;;;;
"новые товары";"33432 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),трос, голубая 5м";45.95;33432-povodok-ruletka-flexi-black-design-mtros-golubaya-5m;0;;;;;4000498033432;0;"33432 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),трос, голубая 5м";"33432 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (М),трос, голубая 5м";;;;;;;;;;
"новые товары";"33227 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (ХS),трос, зеленая 3м";33.95;33227-povodok-ruletka-flexi-black-design-hstros-zelenaya-3m;0;;;;;4000498033227;0;"33227 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (ХS),трос, зеленая 3м";"33227 Поводок-рулетка  ""Flexi"", ""Black DESIGN"" (ХS),трос, зеленая 3м";;;;;;;;;;
"новые товары";"32114 Рулетка Flexi ""Neon"" (М) ремень, 5м, голубая";78.95;32114-ruletka-flexi-neon-m-remen-5m-golubaya;0;;;;;4000498032114;0;"32114 Рулетка Flexi ""Neon"" (М) ремень, 5м, голубая";"32114 Рулетка Flexi ""Neon"" (М) ремень, 5м, голубая";;;;;;;;;;
"новые товары";"32107 Рулетка Flexi ""Neon"" (М) ремень, 5м, розовая";78.95;32107-ruletka-flexi-neon-m-remen-5m-rozovaya;0;;;;;4000498032107;0;"32107 Рулетка Flexi ""Neon"" (М) ремень, 5м, розовая";"32107 Рулетка Flexi ""Neon"" (М) ремень, 5м, розовая";;;;;;;;;;
"новые товары";"*Тернеция Розовая";3.99;ternetsiya-rozovaya;0;;;;;2000900222432;0;"*Тернеция Розовая";"*Тернеция Розовая";;;;;;;;;;
"новые товары";"*Скалярия Пиной";23.95;skalyariya-pinoj;0;;;;;2000900222425;0;"*Скалярия Пиной";"*Скалярия Пиной";;;;;;;;;;
"новые товары";"*Альтум Перуанский";13.95;altum-peruanskij;0;;;;;2000900222418;0;"*Альтум Перуанский";"*Альтум Перуанский";;;;;;;;;;
"Кошки/Сухой корм, Кошки/Сухой корм/Сухой корм для кошек Acana, Кошки/Сухой корм/Для взрослых, Кошки/Сухой корм/Для котят и беременных кошек, Кошки/Сухой корм/Холистик";"Acana Grasslands CAT с уткой, курицей, индейкой, сигом, перепелом";20.00;acana-grasslands-cat-s-utkoj-kuritsej-indejkoj-sigom-perepelom;1;;Acana;"340 г";;064992714697;5;"Acana Grasslands CAT с уткой, курицей, индейкой, сигом, перепелом";"2175 АКАНА ГРАССЛЭНДС КЭТ сух. корм 340г д/к беззерновой с уткой, курицей,индейкой,сигом,перепелом";;;"<p><span><span><span><span><span>Состав</span></span></span></span><span><span>:&nbsp;</span></span><span><span><span>Свежее мясо утки (11%), свежее куриное мясо (11%), свежие яйца без клеток (8%), обезвоженное куриное мясо (7%), обезвоженное мясо индейки (7%), обезвоженная океаническая рыба (7%), целая фасоль пинто, цельный горох, свежее мясо индейки (6%), утиный жир (5%), цельная красная чечевица, цельный нут, цельная зеленая чечевица, сырое мясо перепелов (4%), свежие куриные органы (печень, сердце) ( 2%), масло минтая (2%), свежие органы индейки (печень, сердце) (2%), чечевичное волокно, обезвоженное утиное мясо (1%), утиная печень (1%), утиный хрящ (0,5%), заморозка -сушеные курица и печень индейки (0,5%), сушеные водоросли, свежие целые тыквы, свежие цельные ореховые тыквы, свежая капуста, свежий шпинат, свежие листья репы, свежая морковь, свежие яблоки, свежие груши, свежие цельные ягоды, свежие цельные ягоды черники,корень цикория, корень куркумы, расторопша пятнистая, корень лопуха, лаванда, корень алтея, плоды шиповника.</span></span></span></span></p><p><span><span><span>Все кошки естественным образом адаптированы к мясной диете.&nbsp;</span><span>Вот почему Acana Grasslands готовится из натуральных свежих ингредиентов, обладающих высокой питательной ценностью.</span></span></span></p><p><span><span>Уникальный состав без зерен.&nbsp;</span></span><span><span><span>Как хищник, рацион кошки должен быть богат различными видами мяса и жирами.&nbsp;</span><span>Корм содержит лучшие ингредиенты животного происхождения (до 70%), такие как мясо ягненка, мясо утки, свежие цельные яйца, минтай, окунь и сельдь.</span></span></span></p><p><span><span>Отборные растительные</span></span><br /><span><span><span>ингредиенты Отборные растительные ингредиенты.&nbsp;</span><span>Acana Grasslands содержит 30% полезных фруктов и овощей: яблоки, груши, шпинат, тыкву и картофель.</span></span></span></p><p><span><span>Здоровая кожа и блестящая шерсть</span></span><br /><span><span><span>Свежая рыба - лучший источник легкоусвояемых ненасыщенных жирных кислот омега-3.&nbsp;</span><span>Вот почему Acana Grasslands содержит масло лосося, которое вылавливают в дикой природе.&nbsp;</span><span>Он необходим для правильного функционирования иммунной и нервной систем кошки, а также улучшает внешний вид кожи и шерсти.</span></span></span></p><p><span><span><span><span>70% животных белков</span></span></span><br /><span><span><span>30% фруктов и овощей</span></span></span><br /><span><span><span>0% злаков</span></span></span></span></p>";187821-064992714697-acana-cat-grasslands-front-left-340g_2_g.jpg;"с уткой. курицей. индейкой. сигом. перепелом";;;;;
